pathogenid,ncbi.name,rna,rt,double_stranded,negative_sense,positive_sense,enveloped,circular,segmented,cytoplasm,size_KB,GC,max_bread,max_bread_nh,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,release_budding,release_lysis,release_other,CE_clathrin,CE_receptor,ce_glycoprotiens,ce_other,samplingEffort
26745797,rotavirus i,1,0,1,0,0,0.0,0,1,1.0,17.989,35.3453,121.0,121.0,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,59
26745809,bovine nebovirus,1,0,0,0,1,0.0,0,0,1.0,7.4535,56.4,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,6
26745825,bovine papillomavirus 32b,0,0,1,0,0,0.0,1,0,0.0,7.339706721,42.18,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
26745827,bovine papillomavirus 7z,0,0,1,0,0,0.0,1,0,0.0,7.339706721,42.18,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
26745837,goat enterovirus,1,0,0,0,1,0.0,0,0,1.0,7.37223262,45.525,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,31
26745857,tunisian small ruminant pestivirus,1,0,0,0,1,1.0,0,0,1.0,12.256475,45.746,23.6,23.6,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,5
26745859,ruminant rhadinovirus 2,0,0,1,0,0,1.0,0,0,0.0,102.1695,43.867,0.0,0.0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
26745893,feline morbillivirus,1,0,0,1,0,1.0,0,0,1.0,16.004,35.0,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,153
26745917,delphinus delphis polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,5.159,36.4,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
26745919,beluga whale herpesvirus,0,0,1,0,0,1.0,0,0,0.0,150.5005156,55.8906,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
26745923,seal parvovirus,0,0,0,0,1,0.0,0,0,0.0,5.291625,42.8125,4.6,4.6,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,21
26745927,beluga whale alphaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,144.144,73.4,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,17
26745933,dolphin adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
26745957,dolphin rhabdovirus,1,0,0,1,0,1.0,0,0,1.0,11.141,38.6,167.6,167.6,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
26745963,dolphin gammaherpesvirus,0,0,1,0,0,1.0,0,0,0.0,102.1695,43.867,0.0,0.0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
26745973,phocid herpesvirus 7,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,4.6,4.6,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
26745977,hawaiian cetacean morbillivirus,1,0,0,1,0,1.0,0,0,1.0,15.83085714,43.58571429,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,17
26745981,seal anellovirus 2,0,0,0,0,1,0.0,1,0,0.0,2.149,48.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
26745985,dolphin mastadenovirus b,0,0,1,0,0,0.0,0,0,0.0,31.79484856,51.2016,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,5
26745991,phocoena phocoena herpesvirus type 3,0,0,1,0,0,1.0,0,0,0.0,144.144,73.4,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
26745993,phocoena phocoena herpesvirus type 2,0,0,1,0,0,1.0,0,0,0.0,144.144,73.4,0.0,0.0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
26747407,feline picornavirus,1,0,0,0,1,0.0,0,0,1.0,7.391,51.2,26.0,26.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,34
26747411,canine bocavirus,0,0,0,0,1,0.0,0,0,0.0,5.250366667,46.1067,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,92
26747439,canine papillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.339706721,42.18,0.0,0.0,1,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,58
26747467,canine astrovirus,1,0,0,0,1,0.0,0,0,1.0,6.617,44.9,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,188
26747485,canine vesivirus,1,0,0,0,1,0.0,0,0,1.0,8.513,45.9,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,43
26747505,canine picornavirus,1,0,0,0,1,0.0,0,0,1.0,7.948,40.7,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,11
26747509,phocine adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,31.79484856,51.2016,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
26747511,phocine adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,31.79484856,51.2016,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
26747639,canid herpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
26747643,canine bocavirus 3,0,0,0,0,1,0.0,0,0,0.0,5.250366667,46.1067,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,5
26747685,fox astrovirus f4,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
26747687,fox bocavirus,0,0,0,0,1,0.0,0,0,0.0,5.250366667,46.1067,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
26747689,fox adeno-associated virus,0,0,0,0,1,0.0,0,0,0.0,4.7195,52.586,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,11
26747691,fox astrovirus,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,3
26747693,fox parvovirus,0,0,0,0,1,0.0,0,0,0.0,5.00531405,46.574,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,8
26747695,fox hepatitis e virus,1,0,0,0,1,0.0,0,0,1.0,7.025090909,54.709,0.0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,6
26747749,canine pneumovirus,1,0,0,1,0,1.0,0,0,1.0,15.1105,35.2,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,48
26747751,feline pneumovirus,1,0,0,1,0,1.0,0,0,1.0,15.1105,35.2,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,4
26747761,sakobuvirus a,1,0,0,0,1,0.0,0,0,1.0,7.807,55.5,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,9
26747763,sea otter poxvirus,0,0,1,0,0,1.0,0,0,1.0,127.879,31.3,0.0,0.0,1,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,8
26747773,carnivore bocaparvovirus 4,0,0,0,0,1,0.0,0,0,0.0,5.479,43.4,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,17
26747775,feline rotavirus viseu,1,0,1,0,0,0.0,0,1,1.0,17.82933333,35.40725556,0.0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
26747803,fox kobuvirus,1,0,0,0,1,0.0,0,0,1.0,8.1720625,55.256,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,12
26747805,puma concolor gammaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26747873,arctic fox amdovirus,0,0,0,0,1,0.0,0,0,0.0,4.723,37.133,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,4
26747895,feline associated cyclovirus 1,0,0,0,0,1,0.0,1,0,0.0,1.773,36.5,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,3
26747931,san miguel sea lion virus 8,1,0,0,0,1,0.0,0,0,1.0,8.489,51.3,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,5
26747963,chipapillomavirus 2,0,0,1,0,0,0.0,1,0,0.0,7.796,50.6,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,11
26748013,feline papillomavirus type 3,0,0,1,0,0,0.0,1,0,0.0,7.9225,47.15,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
26748019,equine parapoxvirus,0,0,1,0,0,1.0,0,0,1.0,136.90575,62.2,0.0,0.0,1,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,16
26748063,taupapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.94,46.5,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,19
26748071,feline avastrovirus,1,0,0,0,1,0.0,0,0,1.0,7.146,43.8,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
26748073,feline mamastrovirus,1,0,0,0,1,0.0,0,0,1.0,5.421793103,46.8172,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,7
26748095,canine kobuvirus,1,0,0,0,1,0.0,0,0,1.0,8.216,58.0,121.0,121.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,132
26752259,lunk mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.614,43.0697,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,6
27063176,linda virus,1,0,0,0,1,1.0,0,0,1.0,12.614,46.1,0.0,0.0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,7
27064382,porcine astrovirus 2,1,0,0,0,1,0.0,0,0,1.0,6.318,50.1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,165
27064384,porcine astrovirus 4,1,0,0,0,1,0.0,0,0,1.0,6.639,45.1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,61
27064386,porcine parvovirus 2,0,0,0,0,1,0.0,0,0,0.0,5.426,56.1,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,249
27064388,porcine parvovirus 3,0,0,0,0,1,0.0,0,0,0.0,5.291625,42.8125,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,170
27064412,porcine bocavirus,0,0,0,0,1,0.0,0,0,0.0,5.275,51.1,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,262
27064414,porcine partetravirus,0,0,0,0,1,0.0,0,0,0.0,5.403,51.3,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,9
27064420,porcine parvovirus 5,0,0,0,0,1,0.0,0,0,0.0,5.805,40.8,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,86
27064424,porcine astrovirus 3,1,0,0,0,1,0.0,0,0,1.0,6.46,46.9,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,38
27064426,porcine respirovirus 1,1,0,0,1,0,1.0,0,0,1.0,15.396,37.4,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,14
27064432,porcine parvovirus 6,0,0,0,0,1,0.0,0,0,0.0,6.148,46.7,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,100
27064444,porcine astrovirus 1,1,0,0,0,1,0.0,0,0,1.0,5.421793103,46.8172,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,45
27064452,pestivirus k,1,0,0,0,1,1.0,0,0,1.0,11.3715,46.25,0.0,0.0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,36
27064458,porcine parvovirus 7,0,0,0,0,1,0.0,0,0,0.0,3.999,54.9,0.0,0.0,1,0,0.0,1,1,1,0,0,0,0,1,0,1,0,0,0,86
27064460,porcine bufavirus,0,0,0,0,1,0.0,0,0,0.0,4.910333333,46.733,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,12
27064464,swine pneumovirus,1,0,0,1,0,1.0,0,0,1.0,15.1105,35.2,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3
27078623,felid gammaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,122.522,36.6,25.4,25.4,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,109
27079817,human astrovirus,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1399
27079819,human cosavirus,1,0,0,0,1,0.0,0,0,1.0,7.802,43.5,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,329
27079821,human enterovirus,1,0,0,0,1,0.0,0,0,1.0,7.317,47.5,65.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,1721
27088382,rodent hepatovirus,1,0,0,0,1,0.0,0,0,1.0,7.409333333,37.867,150.2,150.2,0,0,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,60
27097318,camel papillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.339706721,42.18,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,8
27190776,aichivirus e,1,0,0,0,1,0.0,0,0,1.0,8.364,55.2,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,11
27190778,rabbit bocaparvovirus,0,0,0,0,1,0.0,0,0,0.0,5.250366667,46.1067,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
27190780,rabbit coronavirus,1,0,0,0,1,1.0,0,0,1.0,29.642,41.2,0.0,0.0,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,14
27217050,posavirus 1,1,0,0,0,1,0.0,0,0,1.0,9.84,35.5,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,35
27217052,posavirus 2,1,0,0,0,1,0.0,0,0,1.0,10.22,44.7,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,4
27220142,tailam jeilongvirus,1,0,0,1,0,1.0,0,0,1.0,19.152,39.6,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,22
27220424,kappaarterivirus wobum,1,0,0,0,1,1.0,0,0,1.0,12.917,50.3,0.0,0.0,1,1,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,5
27222176,artibeus jamaicensis parvovirus 1,0,0,0,0,1,0.0,0,0,0.0,4.595,49.1,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,9
27229038,treisetapapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.519,42.9,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
27232016,human betapapillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.4652,40.35,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,17
27236560,otariid herpesvirus 3,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
27238812,gyrovirus 4,0,0,0,0,1,0.0,1,0,0.0,2.034,49.5,186.8,0.0,1,0,1.0,0,1,1,1,0,0,1,0,0,0,1,0,0,13
27238814,encephalomyocarditis virus type 2,1,0,0,0,1,0.0,0,0,1.0,8.155333333,46.933,0.0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,1,0,0,7
27240550,procyon lotor polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,5.016,42.2,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,12
27240946,cedar henipavirus,1,0,0,1,0,1.0,0,0,1.0,18.162,37.2,0.0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,79
27243862,mesoplodon densirostris herpesvirus,0,0,1,0,0,1.0,0,0,0.0,150.5005156,55.8906,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
27245956,mx polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,8
27246132,triaenops menamena paramyxovirus,1,0,0,1,0,1.0,0,0,1.0,16.37847,41.642,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
27246142,lagenorhynchus alphaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,144.144,73.4,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
27246606,dyoiotapapillomavirus 2,0,0,1,0,0,0.0,1,0,0.0,7.5365,52.55,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
27247234,torque teno sus virus k2b,0,0,0,0,1,0.0,1,0,0.0,2.899,47.7,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,12
27250094,achimota pararubulavirus 1,1,0,0,1,0,1.0,0,0,1.0,15.624,40.0,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,35
27250096,achimota pararubulavirus 2,1,0,0,1,0,1.0,0,0,1.0,15.504,42.1,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,24
27253618,capreolus herpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,9
27259436,phascolarctid herpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
27271396,eptesicus isabellinus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271398,eptesicus isabellinus betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271400,hypsugo savii betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271402,myotis mystacinus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271404,nyctalus lasiopterus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271406,nyctalus leisleri betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271408,plecotus austriacus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27271410,rhinolophus ferrumequinum betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3
27272630,eptesipox virus,0,0,1,0,0,1.0,0,0,1.0,176.688,23.6,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,15
27273496,psipapillomavirus 3,0,0,1,0,0,0.0,1,0,0.0,7.991,49.6,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
27273610,taupapillomavirus 3,0,0,1,0,0,0.0,1,0,0.0,7.5995,47.75,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,11
27283494,fikirini ledantevirus,1,0,0,1,0,1.0,0,0,1.0,11.139,44.7,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,6
27285944,harp seal herpesvirus,0,0,1,0,0,1.0,0,0,0.0,117.276,40.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
27294026,sosuga pararubulavirus,1,0,0,1,0,1.0,0,0,1.0,15.48,42.4,186.8,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,35
27295640,dyorhopapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.585,51.9,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
27298644,mink circovirus,0,0,0,0,1,0.0,1,0,0.0,1.753,47.7,105.2,105.2,0,0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,21
27298814,dyochipapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.467,50.1,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
27298818,torque teno equus virus 1,0,0,0,0,1,0.0,1,0,0.0,2.197,47.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
27304458,lushi ml bat coronavirus,1,0,0,0,1,1.0,0,0,1.0,27.97277273,38.5045,96.0,96.0,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,6
27304460,neixiang md bat coronavirus,1,0,0,0,1,1.0,0,0,1.0,27.97277273,38.5045,0.0,0.0,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
27304464,wencheng sm shrew coronavirus,1,0,0,0,1,1.0,0,0,1.0,25.995,32.0,0.0,0.0,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,25
27304566,roundleaf bat hepatitis b virus,0,1,1,0,0,0.0,1,0,0.0,3.368,53.1,0.0,0.0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,11
27305904,carnivore amdoparvovirus 3,0,0,0,0,1,0.0,0,0,0.0,4.928,35.7,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,57
27307312,human associated cyclovirus 11,0,0,0,0,1,0.0,1,0,0.0,1.71,42.0,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,10
27308710,melomys burtoni retrovirus,1,1,0,0,1,1.0,0,0,0.0,8.268061791,47.117,0.0,0.0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,6
27309382,mediterranean horseshoe bat adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
27309384,mediterranean horseshoe bat adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309386,mediterranean horseshoe bat adenovirus 3,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309388,mediterranean horseshoe bat adenovirus 4,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309390,common noctule adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,3
27309392,common noctule adenovirus 3,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
27309394,common pipistrelle adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309396,greater horseshoe bat adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309398,lesser noctule adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
27309400,lesser noctule adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309402,lesser noctule adenovirus 3,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
27309404,lesser noctule adenovirus 4,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309406,soprano pipistrelle adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,2
27309408,soprano pipistrelle adenovirus 3,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309410,soprano pipistrelle adenovirus 4,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
27309412,vespertilionid adenovirus 1,0,0,1,0,0,0.0,0,0,0.0,35.28473333,53.1664,43.6,43.6,1,0,0.0,0,1,1,1,1,0,0,1,0,0,0,1,0,4
27310744,kumasi ledantevirus,1,0,0,1,0,1.0,0,0,1.0,11.072,43.7,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,7
27314316,koolpinyah ephemerovirus,1,0,0,1,0,1.0,0,0,1.0,16.133,33.8,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,6
27317562,manhattan parechovirus,1,0,0,0,1,0.0,0,0,1.0,7.251,40.167,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,5
27317564,thera virus,1,0,0,0,1,0.0,0,0,1.0,7.738778846,45.9356,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,11
27317882,pteropus alecto paramyxovirus,1,0,0,1,0,1.0,0,0,1.0,16.37847,41.642,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,13
27317884,pteropus poliocephalus paramyxovirus,1,0,0,1,0,1.0,0,0,1.0,16.37847,41.642,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,7
